Binary,Event Type,Event
/System/Library/PrivateFrameworks/IDS.framework/identityservicesd.app/Contents/MacOS/identityservicesd,notify_post,kCallingChangedNotification
/System/Library/PrivateFrameworks/IDS.framework/identityservicesd.app/Contents/MacOS/identityservicesd,notify_post,_IDSDaemonRunningNotifyToken
/System/Library/PrivateFrameworks/IDS.framework/identityservicesd.app/Contents/MacOS/identityservicesd,notify_register_check,kiMessageChangedNotification
/System/Library/PrivateFrameworks/IDS.framework/identityservicesd.app/Contents/MacOS/identityservicesd,notify_register_check,kScreenSharingChangedNotification
/System/Library/PrivateFrameworks/IDS.framework/identityservicesd.app/Contents/MacOS/identityservicesd,notify_register_check,kFaceTimeChangedNotification
/System/Library/PrivateFrameworks/IDS.framework/identityservicesd.app/Contents/MacOS/identityservicesd,notify_register_check,kCallingChangedNotification
/System/Library/PrivateFrameworks/IDS.framework/identityservicesd.app/Contents/MacOS/identityservicesd,notify_register_check,_IDSDaemonRunningNotifyToken
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd,notify_post,kiMessageChangedNotification
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd,notify_post,kScreenSharingChangedNotification
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd,notify_post,kFaceTimeChangedNotification
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd,notify_post,kCallingChangedNotification
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd,notify_post,_IDSDaemonRunningNotifyToken
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd,notify_register_check,kiMessageChangedNotification
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd,notify_register_check,kScreenSharingChangedNotification
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd,notify_register_check,kFaceTimeChangedNotification
/System/Library/PrivateFrameworks/IMDPersistence.framework/IMAutomaticHistoryDeletionAgent.app/Contents/MacOS/IMAutomaticHistoryDeletionAgent,notify_post,com.apple.automatichistorydeletion.deleted
/System/Library/OpenDirectory/Modules/SystemCache.bundle/Contents/MacOS/SystemCache,notify_register_dispatch,com.apple.system.hostname
/System/iOSSupport/System/Library/PrivateFrameworks/VoiceMemos.framework/Support/voicememod,notify_post,com.apple.voicememosd.synchronizationCompleted
/System/iOSSupport/System/Library/PrivateFrameworks/VoiceMemos.framework/Support/voicememod,notify_register_dispatch,com.apple.tcc.access.changed
/System/iOSSupport/System/Library/PrivateFrameworks/VoiceMemos.framework/Support/voicememod,notify_register_dispatch,com.apple.voicememod.crash
/System/Library/PrivateFrameworks/AuthKitUI.framework/PlugIns/AKFollowUpExtension.appex/Contents/MacOS/AKFollowUpExtension,,??
/System/Library/PrivateFrameworks/ConfigurationProfiles.framework/XPCServices/TCCProfileService.xpc/Contents/MacOS/TCCProfileService,notify_post,com.apple.TCC.configuration-profile-changed
/System/Library/Frameworks/AudioToolbox.framework/XPCServices/aupbregistrarservice.internal.xpc/Contents/MacOS/aupbregistrarservice.internal,notify_post,com.apple.audio.aupbregistrarneeded
/System/Library/Frameworks/AudioToolbox.framework/XPCServices/aupbregistrarservice.internal.xpc/Contents/MacOS/aupbregistrarservice.internal,notify_register_check,com.apple.audio.aupbregistrarneeded
/System/iOSSupport/System/Library/PrivateFrameworks/WebInspector.framework/Versions/A/WebInspector,notify_post,com.apple.webinspectord.available
/System/iOSSupport/System/Library/PrivateFrameworks/WebInspector.framework/Versions/A/WebInspector,notify_register_check,com.apple.webinspectord.automatic_inspection_enabled
/System/iOSSupport/System/Library/PrivateFrameworks/WebInspector.framework/Versions/A/WebInspector,notify_register_dispatch,com.apple.webinspectord.disabled
/System/iOSSupport/System/Library/PrivateFrameworks/WebInspector.framework/Versions/A/WebInspector,notify_register_dispatch,com.apple.webinspectord.availability_check
/System/iOSSupport/System/Library/PrivateFrameworks/NanoRegistry.framework/Versions/A/NanoRegistry,notify_register_check,com.apple.NanoRegistry.NRActiveDeviceAssertion
/System/iOSSupport/System/Library/PrivateFrameworks/NanoRegistry.framework/Versions/A/NanoRegistry,notify_register_check,com.apple.nanoregistry.dropoutcounter
/System/iOSSupport/System/Library/PrivateFrameworks/NanoRegistry.framework/Versions/A/NanoRegistry,notify_register_dispatch,com.apple.NanoRegistry.NRActiveDeviceAssertion
/System/iOSSupport/System/Library/PrivateFrameworks/Home.framework/Versions/A/Home,notify_post,com.apple.Home.homeSensingChanged
/System/iOSSupport/System/Library/PrivateFrameworks/Home.framework/Versions/A/Home,notify_post,HFHomeSyncPreferencesDidChange
/System/iOSSupport/System/Library/PrivateFrameworks/Home.framework/Versions/A/Home,notify_register_dispatch,com.apple.Home.homeSensingChanged
/System/iOSSupport/System/Library/PrivateFrameworks/Home.framework/Versions/A/Home,notify_register_dispatch,HFHomeSyncPreferencesDidChange
/System/iOSSupport/System/Library/PrivateFrameworks/Home.framework/Versions/A/Home,notify_register_dispatch,com.apple.Home.logStateDump
/System/iOSSupport/System/Library/PrivateFrameworks/Home.framework/Versions/A/Home,notify_register_dispatch,com.apple.ManagedConfiguration.profileListChanged
/System/iOSSupport/System/Library/PrivateFrameworks/UIKitCore.framework/Versions/A/UIKitCore,notify_post,com.apple.keyboard.isOnScreen
/System/iOSSupport/System/Library/PrivateFrameworks/UIKitCore.framework/Versions/A/UIKitCore,notify_register_check,com.apple.springboard.hasBlankedScreen
/System/iOSSupport/System/Library/PrivateFrameworks/UIKitCore.framework/Versions/A/UIKitCore,notify_register_check,com.apple.springboard.showingAlertItem
/System/iOSSupport/System/Library/PrivateFrameworks/UIKitCore.framework/Versions/A/UIKitCore,notify_register_check,com.apple.backboardd.unambiguousOrientation
/System/iOSSupport/System/Library/PrivateFrameworks/UIKitCore.framework/Versions/A/UIKitCore,notify_register_check,com.apple.backboardd.orientation
/System/iOSSupport/System/Library/PrivateFrameworks/UIKitCore.framework/Versions/A/UIKitCore,notify_register_check,com.apple.keyboard.isOnScreen
/System/iOSSupport/System/Library/PrivateFrameworks/UIKitCore.framework/Versions/A/UIKitCore,notify_register_dispatch,NameLayerTree
/System/iOSSupport/System/Library/PrivateFrameworks/UIKitCore.framework/Versions/A/UIKitCore,notify_register_dispatch,com.apple.managedconfiguration.passcodechanged
/System/iOSSupport/System/Library/PrivateFrameworks/UIKitCore.framework/Versions/A/UIKitCore,notify_register_dispatch,com.apple.backboardd.backlight.changed
/System/iOSSupport/System/Library/PrivateFrameworks/DocumentManager.framework/Versions/A/DocumentManager,,??
/System/iOSSupport/System/Library/PrivateFrameworks/MobileTimer.framework/Versions/A/MobileTimer,notify_register_check,com.apple.springboard.finishedstartup
/System/iOSSupport/System/Library/PrivateFrameworks/MobileTimer.framework/Versions/A/MobileTimer,notify_register_dispatch,com.apple.springboard.finishedstartup
/System/iOSSupport/System/Library/PrivateFrameworks/DocumentManagerCore.framework/Versions/A/DocumentManagerCore,,??
/System/iOSSupport/System/Library/Frameworks/WebKit.framework/Versions/A/WebKit,notify_post,org.WebKit.lowMemory
/System/iOSSupport/System/Library/Frameworks/WebKit.framework/Versions/A/WebKit,notify_register_dispatch,com.apple.WebKit.Cache.dump
/System/iOSSupport/System/Library/Frameworks/JavaScriptCore.framework/Versions/A/JavaScriptCore,notify_post,com.apple.webinspectord.availability_check
/System/iOSSupport/System/Library/Frameworks/JavaScriptCore.framework/Versions/A/JavaScriptCore,notify_register_check,com.apple.webinspectord.automatic_inspection_enabled
/System/iOSSupport/System/Library/Frameworks/JavaScriptCore.framework/Versions/A/JavaScriptCore,notify_register_dispatch,com.apple.webinspectord.available
/System/iOSSupport/System/Library/Frameworks/JavaScriptCore.framework/Versions/A/JavaScriptCore,notify_register_dispatch,org.WebKit.lowMemory
/System/iOSSupport/System/Library/Frameworks/JavaScriptCore.framework/Versions/A/JavaScriptCore,notify_register_dispatch,org.WebKit.lowMemory.begin
/System/iOSSupport/System/Library/Frameworks/JavaScriptCore.framework/Versions/A/JavaScriptCore,notify_register_dispatch,org.WebKit.lowMemory.end
/System/Library/Extensions/AppleHIDALSService.kext/Contents/PlugIns/AppleHIDALS.plugin/Contents/MacOS/AppleHIDALS,notify_post,com.apple.DFRBrightness.displayStateUpdate
/System/Library/Extensions/AppleHIDALSService.kext/Contents/PlugIns/AppleHIDALS.plugin/Contents/MacOS/AppleHIDALS,notify_register_check,com.apple.DFRBrightness.displayStateUpdate
/System/Library/PreferencePanes/Appearance.prefPane/Contents/Resources/Appearance.scripting/Contents/MacOS/Appearance,,??
/System/Library/CoreServices/Menu Extras/SafeEjectGPUExtra.menu/Contents/XPCServices/SafeEjectGPUService.xpc/Contents/MacOS/SafeEjectGPUService,notify_post,com.apple.gpuwrangler.egpu.removed
/System/Library/PrivateFrameworks/UniversalAccess.framework/Versions/A/Frameworks/Zoom.framework/Versions/A/Zoom,notify_post,com.apple.zoomwindow
/System/Library/PrivateFrameworks/UniversalAccess.framework/Versions/A/Frameworks/Zoom.framework/Versions/A/Zoom,notify_register_check,com.apple.zoomwindow
/System/Library/PrivateFrameworks/CoreSpeech.framework/Versions/A/XPCServices/CoreSpeechXPC.xpc/Contents/MacOS/CoreSpeechXPC,notify_register_dispatch,com.apple.mobile.keybagd.first_unlock
/System/Library/PrivateFrameworks/CoreSpeech.framework/Versions/A/XPCServices/CoreSpeechXPC.xpc/Contents/MacOS/CoreSpeechXPC,notify_register_dispatch,com.apple.MobileAsset.SpeechEndpointAssets.ma.cached-metadata-updated
/System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod,notify_post,com.apple.GeoServices.internal.networkDefaultsChanged
/System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod,notify_register_dispatch,com.apple.Preferences.ResetPrivacyWarningsNotification
/System/Library/PrivateFrameworks/Symptoms.framework/Versions/A/Frameworks/SymptomEvaluator.framework/Versions/A/SymptomEvaluator,,??
/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Frameworks/CommerceCore.framework/Versions/A/CommerceCore,notify_post,com.apple.storeagent.showVPPInvite
/System/Library/PrivateFrameworks/BookKit.framework/Versions/A/XPCServices/com.apple.BKAgentService.xpc/Contents/MacOS/com.apple.BKAgentService,notify_post,com.apple.BKAgentService
/System/Library/PrivateFrameworks/ContextKit.framework/Versions/A/XPCServices/ContextService.xpc/Contents/MacOS/ContextService,,??
/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/PrintCore.framework/Versions/A/PrintCore,notify_post,com.apple.print.favoritesChange
/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/PrintCore.framework/Versions/A/PrintCore,notify_register_check,com.apple.printerListChange
/System/Library/Frameworks/Carbon.framework/Versions/A/Frameworks/HIToolbox.framework/Versions/A/HIToolbox,notify_post,com.apple.hitoolbox.menubar.position.lock
/System/Library/Frameworks/Carbon.framework/Versions/A/Frameworks/HIToolbox.framework/Versions/A/HIToolbox,notify_post,com.apple.hitoolbox.menubar.position.unlock
/System/Library/Frameworks/Carbon.framework/Versions/A/Frameworks/HIToolbox.framework/Versions/A/HIToolbox,notify_register_dispatch,__NSTerminateIfAutomaticallyTerminableNotification
/System/Library/Frameworks/Carbon.framework/Versions/A/Frameworks/HIToolbox.framework/Versions/A/HIToolbox,notify_register_dispatch,com.apple.hitoolbox.menubar.position.lock
/System/Library/Frameworks/Carbon.framework/Versions/A/Frameworks/HIToolbox.framework/Versions/A/HIToolbox,notify_register_dispatch,com.apple.hitoolbox.menubar.position.unlock
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,notify_post,com.apple.coreservices.appleevents.startup
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,notify_register_dispatch,com.apple.coreservices.appleevents.startup
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,notify_register_dispatch,com.apple.tcc.access.changed
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,notify_post,com.apple.coreservices.launchservices.session.%d
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,notify_register_dispatch,com.apple.coreservices.launchservices.startup
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,notify_register_dispatch,com.apple.system.DirectoryService.InvalidateCache.group
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,notify_register_dispatch,com.apple.mtmfs.mtmfsAvailable
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdwrite,,??
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdsync,notify_post,self.shutdown
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdsync,notify_register_check,com.apple.system.powermanagement.SystemLoadAdvisory
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/corespotlightd,notify_post,self.shutdown
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/corespotlightd,notify_register_dispatch,com.apple.system.powermanagement.SystemLoadAdvisory
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mds,,(Encrypted)
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,notify_post,self.shutdown
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,notify_register_check,com.apple.system.powermanagement.SystemLoadAdvisory
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker,notify_post,self.shutdown
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker,notify_register_check,com.apple.system.powermanagement.SystemLoadAdvisory
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mds_stores,notify_register_check,com.apple.system.powermanagement.SystemLoadAdvisory
/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mds_stores,notify_register_dispatch,com.apple.system.powermanagement.SystemLoadAdvisory
